"","X_UWI_DISPLAY","UWI","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME"
"1349","02/08-25-032-26W3/0","102082503226W300",51.7628681,-109.5518071,728.96,1529.5,2016-12-19,2016-12-02,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"1350","02/08-29-032-19W3/0","102082903219W300",51.7713238,-108.6644304,629.26,1506.5,2017-08-31,2017-08-09,"Horizontal","DODSLAND NORTH VIKING","TEINE ENERGY LTD."
"1351","02/08-32-026-19W3/0","102083202619W300",51.2617503,-108.6222188,703.63,1524,2017-06-14,2017-06-02,"Horizontal","PLATO NORTH VIKING","RAGING RIVER EXPLORATION INC."
"1352","02/08-34-029-25W3/0","102083402925W300",51.5243707,-109.4396386,725.52,1490,2017-07-09,2017-06-28,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"1353","02/08-35-026-20W3/0","102083502620W300",51.2545665,-108.681144,735.21,1583,2017-07-08,2017-06-29,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"1354","02/08-36-025-19W3/0","102083602519W300",51.1710451,-108.5286607,691.92,1481,2017-01-31,2017-01-11,"Horizontal","VIKING SAND","CRESCENT POINT ENERGY CORP."
"1355","02/09-13-029-22W3/0","102091302922W300",51.4840069,-108.9710537,751.17,1580,2017-08-18,2017-07-29,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"1356","02/09-25-031-23W3/0","102092503123W300",51.6834466,-109.1350993,704.17,1460,2017-06-09,2017-05-20,"Horizontal","EUREKA VIKING","RAGING RIVER EXPLORATION INC."
"1357","02/09-30-033-23W3/0","102093003323W300",51.8624745,-109.2657301,700.7,2286,2017-07-08,2017-06-23,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"1358","02/09-31-033-23W3/0","102093103323W300",51.8828945,-109.2436575,672.97,1424,2017-06-14,2017-06-03,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"1359","02/09-32-029-23W3/0","102093202923W300",51.5273471,-109.2044562,707.23,1501,2017-07-18,2017-07-07,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"1360","02/09-32-025-17W3/0","102093202517W300",51.1843806,-108.3321114,680.11,1412,2017-03-17,2017-02-25,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"1361","02/09-36-026-20W3/0","102093602620W300",51.265374,-108.668212,720.94,1473,2016-12-07,2016-11-22,"Horizontal","PLATO NORTH VIKING","RAGING RIVER EXPLORATION INC."
"1362","02/10-06-031-19W3/0","102100603119W300",51.627736,-108.6688937,704.65,1624,2017-01-21,2017-01-08,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"1363","02/10-14-025-15W3/0","102101402515W300",51.1427308,-107.9875598,639,1530,2017-09-22,2017-07-04,"Horizontal","ELROSE VIKING SAND","NAL RESOURCES LIMITED"
"1364","02/10-21-032-19W3/0","102102103219W300",51.7590774,-108.6236691,624.33,1368,2016-06-05,2016-05-26,"Horizontal","DODSLAND NORTH VIKING","RAGING RIVER EXPLORATION INC."
"1365","02/10-24-030-21W3/0","102102403021W300",51.5847627,-108.8142498,704.2,1470,2017-07-09,2017-06-25,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"1366","02/10-27-032-19W3/0","102102703219W300",51.7744979,-108.6004659,606.71,1387,2017-03-07,2017-02-25,"Horizontal","DODSLAND NORTH VIKING","TEINE ENERGY LTD."
"1367","02/10-28-030-22W3/0","102102803022W300",51.6005271,-109.0249037,699.41,1506,2017-08-10,2017-07-19,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"1368","02/10-32-025-17W3/0","102103202517W300",51.1839427,-108.3373288,680.15,1412,2017-03-17,2017-03-03,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"1369","02/10-34-029-28W3/0","102103402928W300",51.5274175,-109.8721084,694.98,1768,2017-03-26,2017-02-19,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"1370","02/10-35-029-25W3/0","102103502925W300",51.5287575,-109.4277065,719.39,1986,2017-03-12,2017-02-12,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"1371","02/11-01-031-21W3/0","102110103121W300",51.6417053,-108.8540102,675,2220,2017-03-10,2017-02-14,"Horizontal","DODSLAND VIKING","WHITECAP RESOURCES INC."
"1372","02/11-06-031-19W3/0","102110603119W300",51.6264088,-108.6990795,696.3,1548,2017-03-17,2017-02-15,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"1373","02/11-06-033-24W3/0","102110603324W300",51.8033184,-109.4074117,726.75,1472,2016-12-01,2016-09-16,"Horizontal","KERROBERT VIKING","CONA RESOURCES LTD."
"1374","02/11-16-029-22W3/0","102111602922W300",51.4906567,-109.041459,746.2,1518,2017-06-01,2017-03-13,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"1375","02/11-30-030-22W3/0","102113003022W300",51.6006721,-109.0992633,728.38,1480,2017-07-08,2017-06-21,"Horizontal","EUREKA VIKING","RAGING RIVER EXPLORATION INC."
"1376","02/11-32-025-17W3/0","102113202517W300",51.1850247,-108.3456868,686.74,1444,2016-06-04,2016-02-20,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"1377","02/11-32-029-28W3/0","102113202928W300",51.5250834,-109.8949047,702.04,1725,2016-10-05,2016-09-11,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"1378","02/11-35-029-28W3/0","102113502928W300",51.526319,-109.8218589,707.15,1766,2017-03-14,2017-02-09,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"1379","02/12-02-031-21W3/0","102120203121W300",51.6418681,-108.8817698,671.68,2156,2017-02-26,2017-02-02,"Horizontal","DODSLAND VIKING","WHITECAP RESOURCES INC."
"1380","02/12-19-029-21W3/0","102121902921W300",51.4976292,-108.9418568,740.76,1597,2017-08-29,2017-08-11,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"1381","02/14-06-033-24W3/0","102140603324W300",51.8066114,-109.4074049,728.17,1480,2016-12-01,2016-09-21,"Horizontal","KERROBERT VIKING","CONA RESOURCES LTD."
"1382","02/12-22-029-22W3/0","102122202922W300",51.4880926,-109.0240968,743.67,1649,2017-05-19,2017-03-06,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"1383","02/12-22-033-24W3/0","102122203324W300",51.8494858,-109.3206179,704.55,1523,2017-05-31,2017-03-08,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"1384","02/12-26-029-26W3/0","102122602926W300",51.5028935,-109.5643869,776.29,1638,2017-05-25,2017-01-24,"Horizontal","WHITESIDE VIKING","NOVUS ENERGY LTD."
"1385","02/12-28-029-25W3/0","102122802925W300",51.5141407,-109.446018,731.56,2300,2017-07-04,2017-06-14,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"1386","02/12-33-029-23W3/0","102123302923W300",51.5277002,-109.1773708,715.07,1545,2016-09-16,2016-09-08,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"1387","02/12-35-032-24W3/0","102123503224W300",51.7874633,-109.2960632,728.64,1509,2017-06-02,2017-03-13,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"1388","02/12-36-025-18W3/0","102123602518W300",51.1672796,-108.3956358,686.19,1856,2016-09-11,2016-09-04,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"1389","02/12-36-025-19W3/0","102123602519W300",51.1848897,-108.5335303,688.69,1428,2017-03-06,2017-02-05,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"1390","02/13-06-027-19W3/0","102130602719W300",51.2772912,-108.6720616,719.78,1482,2017-07-13,2017-07-03,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"1391","02/13-09-030-23W3/0","102130903023W300",51.5602381,-109.1773791,709.71,1504,2016-09-12,2016-08-31,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"1392","02/13-09-032-23W3/0","102130903223W300",51.7313289,-109.1903556,729.74,2352,2017-02-14,2017-01-28,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"1393","02/13-10-026-19W3/0","102131002619W300",51.2040762,-108.5800299,688.85,1430,2016-03-01,2016-02-04,"Horizontal","PLATO NORTH VIKING","CRESCENT POINT ENERGY CORP."
"1394","02/13-12-033-26W3/0","102131203326W300",51.8146722,-109.569394,723.33,1458,2017-05-30,2017-02-26,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"1395","02/13-20-029-22W3/0","102132002922W300",51.5019045,-109.0598846,735.88,1474,2016-11-18,2016-09-30,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"1396","02/13-20-031-21W3/0","102132003121W300",51.6746156,-108.9309763,680.11,2295,2017-06-09,NA,"Horizontal","DODSLAND VIKING","SPARTAN ENERGY CORP."
"1397","02/13-27-032-24W3/0","102132703224W300",51.7665899,-109.3282291,709.41,1957,2016-11-27,2016-11-13,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"1398","02/13-28-033-24W3/0","102132803324W300",51.8641336,-109.3406999,705.34,1627,2017-10-19,2017-03-04,"Horizontal","KERROBERT VIKING","STEELHEAD PETROLEUM LTD."
"1399","02/13-29-030-19W3/0","102132903019W300",51.6036844,-108.6298671,727.76,2033,2017-08-19,2017-07-08,"Horizontal","DODSLAND VIKING","CRESCENT POINT ENERGY CORP."
"1400","02/14-01-030-23W3/0","102140103023W300",51.545673,-109.1228324,712.25,1533,2016-06-30,2016-06-18,"Horizontal","LUCKY HILLS VIKING","TEINE ENERGY LTD."
"1401","02/14-06-030-24W3/0","102140603024W300",51.538687,-109.3689078,718.85,1514,2016-12-02,2016-11-27,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"1402","02/14-14-032-23W3/0","102141403223W300",51.7420122,-109.1599721,692.32,1521,2017-05-29,2017-03-08,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"1403","02/14-15-033-23W3/0","102141503323W300",51.834915,-109.1967059,705.33,1603,2017-07-11,2017-07-02,"Horizontal","KERROBERT VIKING","WHITECAP RESOURCES INC."
"1404","02/14-18-030-21W3/0","102141803021W300",51.5753288,-108.9573787,697.98,1465,2017-01-27,2017-01-17,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"1405","02/14-26-029-22W3/0","102142602922W300",51.5166976,-109.0048357,726.14,1499,2016-03-07,2016-02-29,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"1406","02/14-26-029-25W3/0","102142602925W300",51.516554,-109.4262271,722.05,1501,2017-06-28,2017-06-11,"Horizontal","WHITESIDE VIKING","TEINE ENERGY LTD."
"1407","02/15-17-033-24W3/0","102151703324W300",51.8293066,-109.3658513,705.91,1446,2016-12-09,2016-11-11,"Horizontal","KERROBERT VIKING","STEELHEAD PETROLEUM LTD."
"1408","02/14-32-024-14W3/0","102143202414W300",51.083668,-107.9238285,689.23,1888,2016-10-01,2016-09-19,"Horizontal","FORGAN WEST VIKING","RAGING RIVER EXPLORATION INC."
"1409","02/15-07-031-21W3/0","102150703121W300",51.6437182,-108.9467341,682.13,2051,2017-03-02,2017-02-09,"Horizontal","DODSLAND VIKING","WHITECAP RESOURCES INC."
"1410","02/15-14-032-23W3/0","102151403223W300",51.7421931,-109.1544099,677.07,1500,2017-06-01,2017-03-14,"Horizontal","KERROBERT VIKING","TEINE ENERGY LTD."
"1411","02/15-17-026-19W3/0","102151702619W300",51.2183963,-108.6183348,709.75,1528,2016-11-15,2016-10-30,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"1412","02/15-28-030-22W3/0","102152803022W300",51.6052848,-109.0251978,695.03,1483,2017-08-07,2017-07-22,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"1413","02/15-30-029-21W3/0","102153002921W300",51.509904,-108.9412786,716.69,1474,2016-06-15,2016-05-21,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"1414","02/15-30-029-22W3/0","102153002922W300",51.5099707,-109.0837792,740.73,1542,2017-08-02,2017-07-01,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"1415","02/15-34-025-18W3/0","102153402518W300",51.1746325,-108.4295192,695.98,1500,2017-03-10,2017-02-14,"Horizontal","PLATO VIKING","TEINE ENERGY LTD."
"1416","02/16-05-030-23W3/0","102160503023W300",51.5386034,-109.1941875,712.14,1537,2016-12-13,2016-11-20,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"1417","02/16-20-029-22W3/0","102162002922W300",51.50198,-109.064014,736.48,1484,2016-11-21,2016-09-15,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"1418","03/10-31-029-28W3/0","103103102928W300",51.5251656,-109.905051,714.43,2024,2016-10-13,2016-09-04,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"1419","03/11-17-031-19W3/0","103111703119W300",51.6586304,-108.6881692,700.79,2219,2017-03-12,2017-02-28,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"1420","03/11-32-029-24W3/0","103113202924W300",51.526621,-109.3610837,718.55,1768,2016-12-15,2016-11-30,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"1421","03/11-32-029-28W3/0","103113202928W300",51.5249935,-109.8949048,703.98,1630,2016-10-05,2016-09-09,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"1422","03/13-28-031-26W3/0","103132803126W300",51.6834436,-109.6403415,762.58,1526.75,2016-12-04,2016-11-19,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"1423","03/14-05-030-23W3/0","103140503023W300",51.5392223,-109.2061724,705.85,1566,2017-01-08,2016-12-03,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"1424","91/01-06-030-24W3/0","191010603024W300",51.5417262,-109.359585,713.2,1463,2012-12-19,2012-12-15,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"1425","91/01-09-026-18W3/0","191010902618W300",51.2059038,-108.4493615,691.82,1450,2012-11-27,2012-10-20,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"1426","91/01-10-026-18W3/0","191011002618W300",51.1999381,-108.4355506,691.7,1447,2014-12-16,2014-12-08,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"1427","03/14-14-031-21W3/0","103141403121W300",51.6689308,-108.8764892,683.88,1444,2017-02-06,2017-01-22,"Horizontal","DODSLAND VIKING","WHITECAP RESOURCES INC."
"1428","02/14-30-029-21W3/0","102143002921W300",51.5099077,-108.9464521,721.05,1474,2016-06-16,2016-05-22,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"1429","02/14-30-029-22W3/0","102143002922W300",51.5099703,-109.0844274,739.79,1587,2017-08-02,2017-07-09,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"1430","02/14-34-025-18W3/0","102143402518W300",51.1746493,-108.4365297,682.34,1509,2017-03-02,2017-02-08,"Horizontal","PLATO VIKING","TEINE ENERGY LTD."
"1431","02/14-34-029-25W3/0","102143402925W300",51.5243694,-109.440431,724.39,1468,2016-09-18,2016-09-03,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"1432","02/15-01-027-20W3/0","102150102720W300",51.2756902,-108.6838033,721.14,1565,2017-07-31,2017-07-20,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"1433","02/15-03-031-22W3/0","102150303122W300",51.6321705,-109.0242472,685.69,1634,2017-07-10,2017-06-14,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"1434","02/15-04-033-25W3/0","102150403325W300",51.8000826,-109.4867302,717.78,1465,2017-02-25,2017-01-13,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"1435","02/15-05-030-23W3/0","102150503023W300",51.5386035,-109.1944037,714.34,1588,2016-12-11,2016-11-19,"Horizontal","LUCKY HILLS VIKING","TEINE ENERGY LTD."
"1436","02/15-05-030-25W3/0","102150503025W300",51.5346351,-109.4820763,746.21,1974.5,2016-10-01,2016-09-14,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"1437","02/15-22-026-19W3/0","102152202619W300",51.2331584,-108.5685705,700.69,1451,2016-09-19,2016-07-12,"Horizontal","PLATO VIKING","CRESCENT POINT ENERGY CORP."
"1438","02/15-26-029-22W3/0","102152602922W300",51.5103047,-108.9887946,718.04,1451,2016-06-09,2016-04-30,"Horizontal","AVON HILL VIKING","NAL RESOURCES LIMITED"
"1439","02/15-28-031-26W3/0","102152803126W300",51.6834627,-109.6285401,766.77,1518,2016-12-14,2016-11-26,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"1440","02/15-32-029-28W3/0","102153202928W300",51.5324176,-109.9199176,704.7,1951,2017-04-03,2017-02-26,"Horizontal","VIKING SAND","TAMARACK ACQUISITION CORP."
"1441","02/15-36-033-24W3/0","102153603324W300",51.8719216,-109.2732573,692.09,1529,2017-06-04,2017-05-21,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"1442","02/16-13-031-22W3/0","102161303122W300",51.6612845,-108.9949082,680.46,1455,2017-06-28,2017-06-09,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"1443","02/16-20-026-16W3/0","102162002616W300",51.2257567,-108.1912364,684.84,2213,2017-08-19,2017-07-28,"Horizontal","GREENAN VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"1444","02/16-30-032-25W3/0","102163003225W300",51.7709953,-109.5283218,726.11,1461.5,2017-03-01,2017-01-27,"Horizontal","PRAIRIEDALE VIKING SAND","ISH ENERGY LTD."
"1445","02/16-31-025-17W3/0","102163102517W300",51.1820631,-108.3656196,700.01,1458,2016-12-15,2016-11-17,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"1446","03/10-35-029-25W3/0","103103502925W300",51.5284879,-109.4277073,715.91,2042,2017-03-11,2017-02-09,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"1447","02/16-32-029-23W3/0","102163202923W300",51.5310322,-109.2044683,705.19,1502,2017-07-19,2017-07-04,"Horizontal","VIKING SAND","TEINE ENERGY LTD."
"1448","02/16-34-025-18W3/0","102163402518W300",51.1746182,-108.4237997,697.93,1501,2017-03-11,2017-02-24,"Horizontal","PLATO VIKING","TEINE ENERGY LTD."
"1449","02/16-36-033-24W3/0","102163603324W300",51.8724345,-109.2671258,694.98,1477,2017-06-04,2017-05-23,"Horizontal","KERROBERT VIKING","RAGING RIVER EXPLORATION INC."
"1450","03/01-17-026-19W3/0","103011702619W300",51.2215834,-108.612607,709.12,1515,2016-11-21,2016-11-08,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"1451","03/01-22-029-22W3/0","103012202922W300",51.4974681,-109.0071915,736.16,1464,2017-03-12,2017-02-28,"Horizontal","AVON HILL VIKING","RAGING RIVER EXPLORATION INC."
"1452","03/01-25-026-20W3/0","103012502620W300",51.2497435,-108.6577649,721.45,1496,2017-06-19,2017-06-06,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"1453","03/01-35-029-22W3/0","103013502922W300",51.5264733,-108.9835606,716.38,1562,2017-07-30,2017-07-15,"Horizontal","AVON HILL VIKING","TEINE ENERGY LTD."
"1454","03/02-17-033-24W3/0","103021703324W300",51.8319181,-109.3644696,709.62,1461,2016-12-12,2016-11-19,"Horizontal","KERROBERT VIKING","STEELHEAD PETROLEUM LTD."
"1455","03/02-25-026-20W3/0","103022502620W300",51.2497448,-108.6633147,729.89,1499,2017-06-29,2017-06-10,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"1456","03/02-33-030-22W3/0","103023303022W300",51.6054196,-109.0251982,693.23,1630,2017-08-04,2017-07-24,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"1457","03/02-36-026-20W3/0","103023602620W300",51.2578204,-108.6511198,716.83,1502,2017-07-01,2017-06-11,"Horizontal","PLATO NORTH VIKING","RAGING RIVER EXPLORATION INC."
"1458","03/03-30-029-22W3/0","103033002922W300",51.5125793,-109.0841031,743.03,1512,2017-08-18,2017-03-07,"Horizontal","AVON HILL VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"1459","03/04-15-031-20W3/0","103041503120W300",51.650333,-108.7423447,678.36,2288,2016-09-26,2016-09-09,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"1460","03/04-16-030-19W3/0","103041603019W300",51.5779215,-108.6256908,731.7,2271,2017-07-20,2017-07-06,"Horizontal","VIKING SAND","RAGING RIVER EXPLORATION INC."
"1461","03/04-28-026-19W3/0","103042802619W300",51.2581625,-108.6046953,718.64,2358,2017-02-05,2017-01-22,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"1462","03/04-32-025-18W3/0","103043202518W300",51.1717306,-108.4785729,690.66,1383,2016-11-13,2016-09-22,"Horizontal","PLATO VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"1463","03/05-02-030-23W3/0","103050203023W300",51.5393383,-109.130399,720.2,1462,2017-03-04,2017-01-30,"Horizontal","VIKING SAND","CRESCENT POINT RESOURCES PARTNERSHIP"
"1464","03/05-15-030-21W3/0","103051503021W300",51.5607644,-108.8833725,687.95,1391,2016-02-17,2016-01-27,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"1465","03/05-16-030-20W3/0","103051603020W300",51.5685264,-108.7556588,711.13,1411,2016-12-14,2016-11-24,"Horizontal","DODSLAND VIKING","CRESCENT POINT RESOURCES PARTNERSHIP"
"1466","03/05-20-027-18W3/0","103052002718W300",51.3328139,-108.5072736,689.16,2151,2017-06-21,2017-06-01,"Horizontal","VIKING SAND","TURNSTONE ENERGY INC"
"1467","03/05-36-026-20W3/0","103053602620W300",51.2549063,-108.673766,732.89,1499.5,2017-07-02,2017-06-22,"Horizontal","PLATO NORTH VIKING","TEINE ENERGY LTD."
"1468","03/05-36-029-25W3/0","103053602925W300",51.5239324,-109.3814777,716.62,1656,2017-01-30,2017-01-18,"Horizontal","WHITESIDE VIKING","WHITECAP RESOURCES INC."
"1469","03/06-15-030-21W3/0","103061503021W300",51.5607408,-108.8768117,686.93,1396,2016-02-22,2016-01-31,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"1470","03/06-17-031-19W3/0","103061703119W300",51.655083,-108.6875736,696.65,2330,2016-11-05,2016-09-25,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"1471","03/06-22-030-21W3/0","103062203021W300",51.5754784,-108.8753185,687.71,1434.5,2016-03-01,2016-01-17,"Horizontal","DODSLAND VIKING","RAGING RIVER EXPLORATION INC."
"1472","03/06-26-032-19W3/0","103062603219W300",51.7704865,-108.6042438,601.78,1435,2017-06-16,2017-06-03,"Horizontal","DODSLAND NORTH VIKING","TEINE ENERGY LTD."
"1473","03/06-29-032-19W3/0","103062903219W300",51.7712644,-108.6758024,624.54,1434,2017-08-23,2017-08-07,"Horizontal","DODSLAND NORTH VIKING","TEINE ENERGY LTD."
"1474","03/07-11-031-20W3/0","103071103120W300",51.6422994,-108.7191939,703.7,1487,2017-06-21,2017-06-04,"Horizontal","DODSLAND VIKING","TEINE ENERGY LTD."
"1475","03/07-22-026-19W3/0","103072202619W300",51.2256982,-108.569004,704.33,1516,2016-09-22,2016-07-29,"Horizontal","PLATO NORTH VIKING","CRESCENT POINT ENERGY CORP."
